order_id,order_date,sales_qty,sales_amount,currency,user_id,r_id
143140,24-04-2020,1,2208,INR,81195,117220
143141,24-04-2020,113,449171,INR,16992,80095
143142,24-04-2020,1,366,INR,42684,105893
143143,24-04-2020,1,449,INR,54787,393191
143144,24-04-2020,1,1139,INR,26043,229329
143145,24-04-2020,1,398,INR,78330,530900
143146,24-04-2020,1,796,INR,68415,351161
143147,24-04-2020,14,14856,INR,38813,520430
143148,24-04-2020,1,894,INR,32,406968
143149,24-04-2020,10,14389,INR,17357,438336
143150,24-04-2020,1,699,INR,35861,
143151,24-04-2020,1,810,INR,45995,
143152,24-04-2020,4,10546,INR,91485,
143153,24-04-2020,4,8384,INR,86139,
143154,27-04-2020,1,681,INR,20539,58299
143155,27-04-2020,27,45810,INR,66080,240796
143156,27-04-2020,8,5032,INR,18265,65592
143157,27-04-2020,1,787,INR,92708,562178
143158,27-04-2020,2,2787,INR,79591,354000
143159,27-04-2020,1,394,INR,44427,356663
143160,27-04-2020,1,338,INR,40434,389457
143161,27-04-2020,5,1532,INR,792,437093
143162,27-04-2020,2,412,INR,52627,197761
143163,27-04-2020,12,3065,INR,75940,535507
143164,27-04-2020,1,704,INR,12401,288678
143165,27-04-2020,7,1597,INR,21055,65533
143166,27-04-2020,1,231,INR,52991,224612
143167,27-04-2020,1,134,INR,13694,530440
143168,27-04-2020,1,171,INR,42635,336528
143169,27-04-2020,1,102,INR,59298,401276
143170,27-04-2020,12,3083,INR,68250,462660
143171,27-04-2020,69,12806,INR,7129,336525
143172,27-04-2020,3,1042,INR,56082,418873
143173,27-04-2020,1,106,INR,10924,336531
143174,27-04-2020,1,375,INR,2589,324243
143175,27-04-2020,1,144,INR,22982,8738
143176,27-04-2020,5,903,INR,20569,218119
143177,27-04-2020,1,144,INR,60046,337272
143178,27-04-2020,1,435,INR,3260,5867
143179,27-04-2020,56,15866,INR,92278,341763
143180,27-04-2020,3,1528,INR,81785,331717
143181,27-04-2020,1,435,INR,91096,511013
143182,27-04-2020,1,282,INR,81619,320523
143183,27-04-2020,1,287,INR,3216,281053
143184,27-04-2020,24,8259,INR,13823,321852
143185,27-04-2020,1,324,INR,15354,238554
143186,27-04-2020,29,5750,INR,88558,538515
143187,27-04-2020,32,9560,INR,11877,465604
143188,27-04-2020,11,2884,INR,27349,318217
143189,27-04-2020,38,4593,INR,42010,345929
143190,27-04-2020,1,171,INR,60785,498749
143191,27-04-2020,217,6981,INR,49062,15900
143192,27-04-2020,1,157,INR,53919,492374
143193,27-04-2020,1,421,INR,72117,572459
143194,27-04-2020,117,97060,INR,37474,523951
143195,27-04-2020,2,551,INR,22713,519285
143196,27-04-2020,1,241,INR,2840,556671
143197,27-04-2020,1,171,INR,63723,248883
143198,27-04-2020,1,287,INR,87942,456160
143199,27-04-2020,80,29630,INR,5298,483091
143200,27-04-2020,1,190,INR,24975,204213
143201,27-04-2020,1,171,INR,62478,251476
143202,27-04-2020,1,144,INR,61891,127997
143203,27-04-2020,53,11819,INR,91581,378372
143204,27-04-2020,1,46,INR,25157,443787
143205,27-04-2020,1,222,INR,25654,194112
143206,27-04-2020,2,306,INR,61584,244834
143207,27-04-2020,1,139,INR,39288,498705
143208,27-04-2020,1,69,INR,62987,282505
143209,27-04-2020,7,1032,INR,78425,558939
143210,27-04-2020,1,97,INR,11514,577326
143211,27-04-2020,1,287,INR,80368,177890
143212,27-04-2020,1,97,INR,45048,201540
143213,27-04-2020,1,250,INR,95398,371120
143214,27-04-2020,1,190,INR,1678,22324
143215,27-04-2020,1,1023,INR,46519,503310
143216,27-04-2020,20,7083,INR,44088,462876
143217,27-04-2020,1,394,INR,24681,551291
143218,27-04-2020,2,1199,INR,39662,481013
143219,27-04-2020,1,171,INR,86201,419808
143220,27-04-2020,35,19685,INR,71187,415505
143221,27-04-2020,1,259,INR,39695,421392
143222,27-04-2020,5,1426,INR,46848,384593
143223,27-04-2020,9,7065,INR,82985,172028
143224,27-04-2020,100,6644,INR,49921,497277
143225,27-04-2020,3,176,INR,71835,86971
143226,27-04-2020,2,111,INR,50410,519335
143227,27-04-2020,60,5218,INR,87339,431550
143228,27-04-2020,240,39106,INR,31207,447641
143229,27-04-2020,1,56,INR,19767,498810
143230,27-04-2020,13,1370,INR,54683,27690
143231,27-04-2020,3,231,INR,10791,576701
143232,27-04-2020,1,111,INR,20836,388850
143233,27-04-2020,167,16505,INR,96631,44934
143234,27-04-2020,2,333,INR,99692,509264
143235,27-04-2020,121,5532,INR,64157,380013
143236,27-04-2020,112,11046,INR,28383,479773
143237,27-04-2020,80,10898,INR,48211,1077
143238,27-04-2020,83,8255,INR,73278,442402
143239,27-04-2020,10,1028,INR,87861,367159
143240,27-04-2020,17,16528,INR,61451,314505
143241,27-04-2020,1,74,INR,74492,403822
143242,27-04-2020,2,407,INR,38649,456893
143243,27-04-2020,1,69,INR,39113,514322
143244,27-04-2020,1,468,INR,3555,393415
143245,27-04-2020,1,125,INR,25234,464894
143246,27-04-2020,1,444,INR,42822,578234
143247,27-04-2020,1,130,INR,37726,572507
143248,27-04-2020,1,569,INR,37787,538557
143249,27-04-2020,1,375,INR,43119,343033
143250,27-04-2020,1,97,INR,81074,207538
143251,27-04-2020,1,125,INR,22275,484631
143252,27-04-2020,1,213,INR,37386,256953
143253,27-04-2020,1,111,INR,79899,105470
143254,27-04-2020,1,264,INR,43501,421540
143255,27-04-2020,1,97,INR,48934,468159
143256,27-04-2020,1,412,INR,58776,537416
143257,27-04-2020,1,185,INR,55025,490328
143258,27-04-2020,1,79,INR,98639,401802
143259,27-04-2020,1,79,INR,47562,365903
143260,27-04-2020,1,190,INR,94809,61719
143261,27-04-2020,1,74,INR,21211,550469
143262,27-04-2020,1,144,INR,80081,120849
143263,27-04-2020,1,236,INR,79328,520088
143264,27-04-2020,1,519,INR,27312,10427
143265,27-04-2020,1,102,INR,69260,447954
143266,27-04-2020,1,301,INR,67823,572670
143267,27-04-2020,1,111,INR,84212,491551
143268,27-04-2020,1,287,INR,9972,548546
143269,27-04-2020,1,236,INR,8808,412169
143270,27-04-2020,1,83,INR,38854,566752
143271,27-04-2020,1,42,INR,78754,106748
143272,27-04-2020,1,102,INR,49372,238152
143273,27-04-2020,1,153,INR,13354,77045
143274,27-04-2020,2,278,INR,18161,98322
143275,27-04-2020,1,167,INR,54201,563898
143276,27-04-2020,1,181,INR,63842,295867
143277,27-04-2020,1,42,INR,65844,553327
143278,27-04-2020,1,51,INR,12183,384737
143279,27-04-2020,9,1171,INR,12912,564013
143280,27-04-2020,4,542,INR,51065,565349
143281,27-04-2020,2,185,INR,52899,576477
143282,27-04-2020,1,74,INR,46501,529153
143283,27-04-2020,1,245,INR,68351,530242
143284,27-04-2020,1,278,INR,49633,114109
143285,27-04-2020,1,69,INR,32171,536294
143286,27-04-2020,2,306,INR,71225,465574
143287,27-04-2020,5,1199,INR,51952,536492
143288,27-04-2020,1,333,INR,18931,530270
143289,27-04-2020,2,315,INR,41296,470038
143290,27-04-2020,1,106,INR,45704,443511
143291,27-04-2020,1,380,INR,8315,501731
143292,27-04-2020,1,306,INR,81353,486251
143293,27-04-2020,1,278,INR,70475,254652
143294,27-04-2020,1,106,INR,4933,576589
143295,27-04-2020,1,472,INR,27068,558177
143296,27-04-2020,1,306,INR,90903,574196
143297,27-04-2020,1,278,INR,33022,198760
143298,27-04-2020,1,56,INR,66896,379519
143299,27-04-2020,3,444,INR,13092,430015
143300,27-04-2020,2,324,INR,67957,541833
143301,27-04-2020,2,231,INR,73903,556096
143302,27-04-2020,1,37,INR,65645,481480
143303,27-04-2020,2,329,INR,85746,357556
143304,27-04-2020,1,176,INR,10929,249494
143305,27-04-2020,3,403,INR,10836,244331
143306,27-04-2020,1,194,INR,97000,72471
143307,27-04-2020,1,338,INR,2623,493414
143308,27-04-2020,1,556,INR,62034,69539
143309,27-04-2020,1,588,INR,89082,83749
143310,27-04-2020,5,4204,INR,101,510777
143311,27-04-2020,1,440,INR,21449,470254
143312,27-04-2020,1,375,INR,56876,349902
143313,27-04-2020,1,167,INR,6846,416783
143314,27-04-2020,1,37,INR,71872,312958
143315,27-04-2020,1,46,INR,81390,416730
143316,27-04-2020,3,361,INR,80850,124803
143317,27-04-2020,2,278,INR,81459,159701
143318,27-04-2020,3,319,INR,56260,20961
143319,27-04-2020,1,333,INR,82231,473695
143320,27-04-2020,1,162,INR,70035,37459
143321,27-04-2020,1,97,INR,10225,106615
143322,27-04-2020,1,412,INR,36313,31018
143323,27-04-2020,1,130,INR,87040,114633
143324,27-04-2020,7,3120,INR,19043,174529
143325,27-04-2020,1,241,INR,49200,420888
143326,27-04-2020,1,440,INR,66938,451155
143327,27-04-2020,40,65181,INR,86628,389975
143328,27-04-2020,7,9949,INR,18472,386136
143329,27-04-2020,22,21958,INR,32932,151069
143330,27-04-2020,320,238222,INR,92299,529933
143331,27-04-2020,1,995,INR,80121,431062
143332,27-04-2020,6,5639,INR,82212,451593
143333,27-04-2020,23,63597,INR,70991,465700
143334,27-04-2020,47,90537,INR,84095,571059
143335,27-04-2020,6,10426,INR,94979,369786
143336,27-04-2020,7,19500,INR,43582,409162
143337,27-04-2020,1,398,INR,34501,439787
143338,27-04-2020,34,36079,INR,10642,560570
143339,27-04-2020,98,64106,INR,93065,424193
143340,27-04-2020,2,2787,INR,71107,108602
143341,27-04-2020,1,1181,INR,77853,485307
143342,27-04-2020,1,565,INR,22641,390297
143343,27-04-2020,1,704,INR,58368,
143344,27-04-2020,1,699,INR,90343,
143345,27-04-2020,1,1759,INR,19356,
143346,28-04-2020,14,28282,INR,93668,208017
143347,28-04-2020,40,51884,INR,66039,216483
143348,28-04-2020,7,10648,INR,62965,375167
143349,28-04-2020,1,894,INR,82688,524247
143350,28-04-2020,4,6032,INR,18234,431492
143351,28-04-2020,1,394,INR,34509,110039
143352,28-04-2020,1,676,INR,17351,538775
143353,28-04-2020,13,17787,INR,24460,220729
143354,28-04-2020,13,13676,INR,82142,579282
143355,28-04-2020,1,241,INR,58547,312197
143356,28-04-2020,168,21838,INR,92914,336530
143357,28-04-2020,9,2537,INR,36914,531642
143358,28-04-2020,1,231,INR,42566,510621
143359,28-04-2020,5,1185,INR,11567,196372
143360,28-04-2020,3,1380,INR,86489,361406
143361,28-04-2020,21,7176,INR,75740,360313
143362,28-04-2020,1,106,INR,2199,360314
143363,28-04-2020,6,2037,INR,80602,293768
143364,28-04-2020,2,602,INR,47164,383966
143365,28-04-2020,3,1310,INR,58986,476897
143366,28-04-2020,12,4551,INR,39812,245959
143367,28-04-2020,5,3236,INR,86356,332807
143368,28-04-2020,2,1102,INR,88638,538400
143369,28-04-2020,1,736,INR,65154,349002
143370,28-04-2020,21,12204,INR,62264,5883
143371,28-04-2020,1,435,INR,60511,168480
143372,28-04-2020,6,2523,INR,79430,193210
143373,28-04-2020,17,7269,INR,94984,181443
143374,28-04-2020,1,185,INR,69170,216434
143375,28-04-2020,20,4880,INR,16564,56787
143376,28-04-2020,30,7120,INR,21000,580606
143377,28-04-2020,40,7991,INR,63584,454805
143378,28-04-2020,8,1968,INR,90255,524236
143379,28-04-2020,17,4449,INR,65621,505132
143380,28-04-2020,1,185,INR,96261,569148
143381,28-04-2020,1,199,INR,70347,274768
143382,28-04-2020,11,3727,INR,3417,58605
143383,28-04-2020,4,968,INR,78155,289253
143384,28-04-2020,13,917,INR,18052,525071
143385,28-04-2020,2,3148,INR,86449,529739
143386,28-04-2020,3,1106,INR,7120,579108
143387,28-04-2020,6,1644,INR,62750,315546
143388,28-04-2020,6,2079,INR,42492,131829
143389,28-04-2020,7,2380,INR,90236,359122
143390,28-04-2020,14,5301,INR,76449,439622
143391,28-04-2020,27,7764,INR,44269,85323
143392,28-04-2020,4,773,INR,92946,438774
143393,28-04-2020,8,2005,INR,28221,226719
143394,28-04-2020,5,1806,INR,89863,99517
143395,28-04-2020,16,2130,INR,62926,518034
143396,28-04-2020,8,1528,INR,53749,184473
143397,28-04-2020,5,1102,INR,48079,519432
143398,28-04-2020,16,4662,INR,28627,230292
143399,28-04-2020,40,14472,INR,2803,429653
143400,28-04-2020,18,4097,INR,70674,493817
143401,28-04-2020,3,1273,INR,34389,418082
143402,28-04-2020,1,208,INR,20060,427677
143403,28-04-2020,13,13449,INR,37542,297089
143404,28-04-2020,38,32852,INR,75633,186784
143405,28-04-2020,3,1065,INR,26221,71070
143406,28-04-2020,5,2407,INR,69801,298063
143407,28-04-2020,1,250,INR,81156,358053
143408,28-04-2020,1,597,INR,66966,51353
143409,28-04-2020,15,10366,INR,2854,386972
143410,28-04-2020,1,194,INR,26176,302144
143411,28-04-2020,12,3870,INR,56244,502734
143412,28-04-2020,13,2347,INR,88885,338379
143413,28-04-2020,13,2560,INR,82986,489330
143414,28-04-2020,1,176,INR,40967,389433
143415,28-04-2020,10,3481,INR,50590,264006
143416,28-04-2020,6,5537,INR,49348,549517
143417,28-04-2020,17,10000,INR,549,331980
143418,28-04-2020,30,14583,INR,5325,137961
143419,28-04-2020,6,4088,INR,10131,131185
143420,28-04-2020,2,1713,INR,79695,21301
143421,28-04-2020,12,10181,INR,71595,136701
143422,28-04-2020,1,227,INR,19206,481257
143423,28-04-2020,3,2634,INR,32550,495417
143424,28-04-2020,1,171,INR,693,509319
143425,28-04-2020,2,1662,INR,84807,261600
143426,28-04-2020,1,102,INR,55508,35836
143427,28-04-2020,1,565,INR,38516,434826
143428,28-04-2020,4,1500,INR,20534,12264
143429,28-04-2020,2,1394,INR,21334,64462
143430,28-04-2020,1,352,INR,82615,531274
143431,28-04-2020,5,991,INR,8002,374542
143432,28-04-2020,19,17287,INR,32071,200880
143433,28-04-2020,19,17287,INR,47831,472411
143434,28-04-2020,34,11384,INR,82712,148275
143435,28-04-2020,3,1505,INR,73983,149345
143436,28-04-2020,38,7065,INR,33878,567051
143437,28-04-2020,1,46,INR,95874,183112
143438,28-04-2020,1,829,INR,12856,575684
143439,28-04-2020,1,236,INR,97003,526877
143440,28-04-2020,5,1032,INR,36469,341599
143441,28-04-2020,1,162,INR,45533,553202
143442,28-04-2020,1,259,INR,53113,500878
143443,28-04-2020,3,1560,INR,2712,453567
143444,28-04-2020,1,764,INR,62705,454413
143445,28-04-2020,1,829,INR,68007,550879
143446,28-04-2020,1,287,INR,41525,489569
143447,28-04-2020,13,1380,INR,8979,132869
143448,28-04-2020,9,3801,INR,32322,433519
143449,28-04-2020,149,7120,INR,46099,442300
143450,28-04-2020,376,31176,INR,86027,86296
143451,28-04-2020,32,2056,INR,84947,203948
143452,28-04-2020,24,1755,INR,56997,53876
143453,28-04-2020,13,1833,INR,98148,465255
143454,28-04-2020,1,51,INR,25010,404673
143455,28-04-2020,7,1000,INR,88138,450131
143456,28-04-2020,120,18347,INR,46677,401807
143457,28-04-2020,42,7009,INR,42066,476764
143458,28-04-2020,1,199,INR,37487,434646
143459,28-04-2020,53,4810,INR,81520,4772
143460,28-04-2020,11,833,INR,18968,499852
143461,28-04-2020,1,662,INR,99477,402348
143462,28-04-2020,1,83,INR,55861,94157
143463,28-04-2020,1,213,INR,87681,14783
143464,28-04-2020,1,83,INR,13881,477574
143465,28-04-2020,1,74,INR,49271,537327
143466,28-04-2020,1,88,INR,96968,434626
143467,28-04-2020,13,8773,INR,51226,460180
143468,28-04-2020,1,505,INR,51044,359540
143469,28-04-2020,1,495,INR,84877,5007
143470,28-04-2020,1,213,INR,88243,305076
143471,28-04-2020,1,343,INR,48096,545501
143472,28-04-2020,1,130,INR,11779,434966
143473,28-04-2020,1,375,INR,98776,66946
143474,28-04-2020,1,315,INR,52320,76290
143475,28-04-2020,10,4653,INR,4964,210719
143476,28-04-2020,1,824,INR,37931,284767
143477,28-04-2020,5,2324,INR,79932,478644
143478,28-04-2020,1,375,INR,66081,483858
143479,28-04-2020,1,463,INR,41306,419166
143480,28-04-2020,13,6083,INR,74667,400796
143481,28-04-2020,1,79,INR,61670,471232
143482,28-04-2020,1,301,INR,31040,544595
143483,28-04-2020,2,833,INR,74652,478503
143484,28-04-2020,7,2977,INR,87924,436187
143485,28-04-2020,1,412,INR,53239,496433
143486,28-04-2020,1,93,INR,65292,309983
143487,28-04-2020,1,218,INR,1573,22735
143488,28-04-2020,1,333,INR,72979,455896
143489,28-04-2020,10,1528,INR,33614,75442
143490,28-04-2020,5,866,INR,47722,124098
143491,28-04-2020,1,83,INR,46455,79009
143492,28-04-2020,1,83,INR,59236,108639
143493,28-04-2020,1,65,INR,13705,75680
143494,28-04-2020,1,190,INR,82458,385294
143495,28-04-2020,1,245,INR,88898,72442
143496,28-04-2020,1,51,INR,56509,476704
143497,28-04-2020,1,144,INR,58008,493044
143498,28-04-2020,2,440,INR,70610,490852
143499,28-04-2020,1,74,INR,98740,575677
143500,28-04-2020,2,417,INR,72954,299902
143501,28-04-2020,1,139,INR,4485,555045
143502,28-04-2020,1,111,INR,99296,445579
143503,28-04-2020,10,2273,INR,20136,518096
143504,28-04-2020,1,139,INR,93713,524156
143505,28-04-2020,2,500,INR,21776,32631
143506,28-04-2020,10,2347,INR,76736,103822
143507,28-04-2020,1,139,INR,10119,336260
143508,28-04-2020,1,319,INR,781,566274
143509,28-04-2020,1,218,INR,76638,529170
143510,28-04-2020,1,208,INR,31755,329957
143511,28-04-2020,10,5690,INR,96774,455586
143512,28-04-2020,1,106,INR,31744,222918
143513,28-04-2020,1,171,INR,94467,558604
143514,28-04-2020,1,509,INR,54404,153522
143515,28-04-2020,1,495,INR,3648,468778
143516,28-04-2020,10,4833,INR,13966,53624
143517,28-04-2020,4,1412,INR,6130,526680
143518,28-04-2020,32,5051,INR,72495,214394
143519,28-04-2020,4,741,INR,77114,481604
143520,28-04-2020,1,116,INR,70729,570557
143521,28-04-2020,3,440,INR,72874,539756
143522,28-04-2020,4,565,INR,55781,409010
143523,28-04-2020,5,903,INR,86510,378338
143524,28-04-2020,1,259,INR,58172,481475
143525,28-04-2020,1,37,INR,23948,566530
143526,28-04-2020,1,74,INR,44681,244293
143527,28-04-2020,1,144,INR,80032,481479
143528,28-04-2020,1,181,INR,35608,70621
143529,28-04-2020,1,1116,INR,6938,556501
143530,28-04-2020,1,185,INR,60965,372486
143531,28-04-2020,26,3102,INR,37953,13195
143532,28-04-2020,6,861,INR,97348,14160
143533,28-04-2020,1,46,INR,21994,43820
143534,28-04-2020,1,37,INR,66762,423030
143535,28-04-2020,4,597,INR,70945,542815
143536,28-04-2020,10,7912,INR,84279,432483
143537,28-04-2020,1,148,INR,6765,465108
143538,28-04-2020,8,6060,INR,37071,468615
143539,28-04-2020,12,11264,INR,18107,59017
143540,28-04-2020,1,282,INR,97972,306623
143541,28-04-2020,1,241,INR,45014,4326
143542,28-04-2020,1,926,INR,13963,549481
143543,28-04-2020,53,34241,INR,80311,32724
143544,28-04-2020,1,440,INR,11346,485991
143545,28-04-2020,3,3491,INR,15152,481309
143546,28-04-2020,20,18343,INR,28815,400389
143547,28-04-2020,67,92042,INR,45062,348196
143548,28-04-2020,3,3380,INR,13421,265242
143549,28-04-2020,7,9949,INR,8478,512893
143550,28-04-2020,14,15694,INR,31497,480354
143551,28-04-2020,28,27944,INR,27271,512930
143552,28-04-2020,1,745,INR,54671,513544
143553,28-04-2020,29,29273,INR,6218,512940
143554,28-04-2020,53,43926,INR,45897,537373
143555,28-04-2020,3,2778,INR,61965,347907
143556,28-04-2020,14,24324,INR,52163,564862
143557,28-04-2020,1,565,INR,86306,545727
143558,28-04-2020,2,3681,INR,78652,541233
143559,28-04-2020,10,21532,INR,8738,334670
143560,28-04-2020,4,4796,INR,49743,563605
143561,28-04-2020,2,3130,INR,66569,65705
143562,28-04-2020,8,11144,INR,94046,449017
143563,28-04-2020,1,394,INR,35172,197900
143564,28-04-2020,1,282,INR,94327,417424
143565,28-04-2020,1,1625,INR,83524,
143566,28-04-2020,2,6148,INR,81426,
143567,28-04-2020,1,1458,INR,73404,
143568,28-04-2020,20,31912,INR,85082,
143569,28-04-2020,1,477,INR,24784,
143570,28-04-2020,17,40991,INR,29542,
143571,28-04-2020,1,1398,INR,70023,
143572,29-04-2020,1,481,INR,55891,562844
143573,29-04-2020,2,1991,INR,87564,354004
143574,29-04-2020,1,394,INR,83007,355456
143575,29-04-2020,3,2343,INR,763,527518
143576,29-04-2020,3,718,INR,36439,371825
143577,29-04-2020,18,4745,INR,59371,36450
143578,29-04-2020,12,2843,INR,6111,404896
143579,29-04-2020,1,134,INR,39580,544830
143580,29-04-2020,20,5019,INR,64406,449360
143581,29-04-2020,1,204,INR,81690,218064
143582,29-04-2020,60,14718,INR,78125,484687
143583,29-04-2020,1,176,INR,24172,26308
143584,29-04-2020,35,9597,INR,25507,438591
143585,29-04-2020,1,412,INR,54839,336521
143586,29-04-2020,1,213,INR,12335,316927
143587,29-04-2020,3,940,INR,36821,548604
143588,29-04-2020,1,199,INR,48096,390498
143589,29-04-2020,1,435,INR,64758,439090
143590,29-04-2020,33,13727,INR,95409,536781
143591,29-04-2020,64,27755,INR,27305,220935
143592,29-04-2020,8,4116,INR,99718,355407
143593,29-04-2020,22,5366,INR,42812,405079
143594,29-04-2020,107,27833,INR,26824,544606
143595,29-04-2020,1,194,INR,90225,513341
143596,29-04-2020,1,394,INR,52098,75865
143597,29-04-2020,32,8505,INR,36509,163810
143598,29-04-2020,1,361,INR,40037,482838
143599,29-04-2020,39,9370,INR,72149,312441
143600,29-04-2020,1,338,INR,46982,533154
143601,29-04-2020,133,7042,INR,47184,504075
143602,29-04-2020,1234,57500,INR,17067,542890
143603,29-04-2020,167,7181,INR,7489,283320
143604,29-04-2020,89,6167,INR,79967,510801
143605,29-04-2020,3,273,INR,51212,412827
143606,29-04-2020,1,343,INR,50784,172756
143607,29-04-2020,47,65611,INR,32197,271958
143608,29-04-2020,19,30208,INR,6730,60417
143609,29-04-2020,1,222,INR,63254,382982
143610,29-04-2020,1,241,INR,97202,523510
143611,29-04-2020,1,120,INR,84592,337581
143612,29-04-2020,1,343,INR,36954,344778
143613,29-04-2020,5,1213,INR,29390,340853
143614,29-04-2020,1,46,INR,60809,8944
143615,29-04-2020,3,856,INR,22335,450599
143616,29-04-2020,5,1213,INR,15200,10355
143617,29-04-2020,13,4361,INR,37378,455882
143618,29-04-2020,1,97,INR,58788,404375
143619,29-04-2020,1,46,INR,7912,46534
143620,29-04-2020,1,250,INR,75403,243500
143621,29-04-2020,16,4463,INR,41489,485624
143622,29-04-2020,1,79,INR,1140,577523
143623,29-04-2020,1,83,INR,66661,13307
143624,29-04-2020,7,1032,INR,90013,451647
143625,29-04-2020,2,625,INR,8829,554688
143626,29-04-2020,5,1069,INR,74712,462552
143627,29-04-2020,162,50338,INR,25507,352044
143628,29-04-2020,5,917,INR,38442,76172
143629,29-04-2020,6,3806,INR,65013,424318
143630,29-04-2020,1,394,INR,6926,481124
143631,29-04-2020,1,444,INR,64375,51355
143632,29-04-2020,2,1671,INR,99695,509314
143633,29-04-2020,14,5269,INR,31166,178811
143634,29-04-2020,1,111,INR,52717,84375
143635,29-04-2020,2,662,INR,42086,143734
143636,29-04-2020,1,204,INR,97319,451513
143637,29-04-2020,2,639,INR,48322,534593
143638,29-04-2020,13,2347,INR,58016,388587
143639,29-04-2020,9,8500,INR,23638,331536
143640,29-04-2020,2,1704,INR,88674,419352
143641,29-04-2020,12,10181,INR,98940,559391
143642,29-04-2020,23,25278,INR,97470,39223
143643,29-04-2020,1,157,INR,77584,537148
143644,29-04-2020,2,1847,INR,3019,314515
143645,29-04-2020,2,625,INR,83434,509318
143646,29-04-2020,1,370,INR,97986,508829
143647,29-04-2020,77,90565,INR,8751,546978
143648,29-04-2020,1,93,INR,63295,407405
143649,29-04-2020,77,78403,INR,39529,263571
143650,29-04-2020,77,100486,INR,45859,151628
143651,29-04-2020,101,49704,INR,32105,433566
143652,29-04-2020,5,1486,INR,60561,503622
143653,29-04-2020,6,2259,INR,1428,527131
143654,29-04-2020,1,144,INR,95817,420770
143655,29-04-2020,1344,94699,INR,17354,292410
143656,29-04-2020,154,7343,INR,89263,535238
143657,29-04-2020,1,79,INR,54694,286864
143658,29-04-2020,10,556,INR,72693,75773
143659,29-04-2020,11,532,INR,57214,235633
143660,29-04-2020,140,12176,INR,36794,547606
143661,29-04-2020,60,6440,INR,59532,559952
143662,29-04-2020,8,1264,INR,74573,533132
143663,29-04-2020,67,6778,INR,42729,551346
143664,29-04-2020,12,1051,INR,36349,388730
143665,29-04-2020,21,1792,INR,51859,415196
143666,29-04-2020,161,24569,INR,38763,565011
143667,29-04-2020,1,125,INR,75682,401806
143668,29-04-2020,17,2130,INR,11206,429392
143669,29-04-2020,1,213,INR,80122,478366
143670,29-04-2020,21,2032,INR,93295,544245
143671,29-04-2020,11,1083,INR,80126,8998
143672,29-04-2020,1,116,INR,66868,520223
143673,29-04-2020,16,2486,INR,91286,570561
143674,29-04-2020,1,245,INR,84461,536868
143675,29-04-2020,10,4759,INR,14892,498403
143676,29-04-2020,1,208,INR,41493,27103
143677,29-04-2020,1,417,INR,47741,149147
143678,29-04-2020,1,250,INR,38929,570200
143679,29-04-2020,1,97,INR,59019,105051
143680,29-04-2020,1,125,INR,93580,302562
143681,29-04-2020,1,236,INR,62989,98032
143682,29-04-2020,1,125,INR,54244,451135
143683,29-04-2020,1,79,INR,20641,157363
143684,29-04-2020,1,60,INR,51080,416353
143685,29-04-2020,1,153,INR,42696,73515
143686,29-04-2020,5,1431,INR,90119,62067
143687,29-04-2020,1,83,INR,93697,97669
143688,29-04-2020,1,176,INR,96517,517739
143689,29-04-2020,1,412,INR,30104,550608
143690,29-04-2020,1,208,INR,21120,141109
143691,29-04-2020,1,204,INR,22209,398333
143692,29-04-2020,1,88,INR,99286,262533
143693,29-04-2020,1,218,INR,80320,460803
143694,29-04-2020,1,88,INR,23788,321014
143695,29-04-2020,1,93,INR,55468,341401
143696,29-04-2020,1,333,INR,56765,58091
143697,29-04-2020,7,2676,INR,15017,373312
143698,29-04-2020,1,42,INR,19932,118056
143699,29-04-2020,1,32,INR,72122,105583
143700,29-04-2020,1,46,INR,52738,562701
143701,29-04-2020,1,79,INR,20822,75986
143702,29-04-2020,1,56,INR,80067,565838
143703,29-04-2020,1,83,INR,54250,481773
143704,29-04-2020,14,1440,INR,38092,476706
143705,29-04-2020,1,51,INR,34482,562519
143706,29-04-2020,1,74,INR,14903,505610
143707,29-04-2020,1,148,INR,75881,572071
143708,29-04-2020,1,60,INR,91643,551507
143709,29-04-2020,1,282,INR,80881,530237
143710,29-04-2020,7,1116,INR,55268,568557
143711,29-04-2020,43,21384,INR,46226,243050
143712,29-04-2020,1,255,INR,46720,565660
143713,29-04-2020,10,13153,INR,16323,312280
143714,29-04-2020,1,213,INR,4667,337459
143715,29-04-2020,1,106,INR,73706,336374
143716,29-04-2020,1,106,INR,37571,357553
143717,29-04-2020,1,83,INR,48731,444998
143718,29-04-2020,1,310,INR,27296,86248
143719,29-04-2020,14,5722,INR,47856,23781
143720,29-04-2020,1,106,INR,79079,448827
143721,29-04-2020,1,106,INR,69228,153498
143722,29-04-2020,1,162,INR,7130,538501
143723,29-04-2020,1,88,INR,47774,484625
143724,29-04-2020,1,208,INR,71559,131587
143725,29-04-2020,1,93,INR,9182,571885
143726,29-04-2020,1,69,INR,18790,215480
143727,29-04-2020,1,116,INR,18279,106918
143728,29-04-2020,1,88,INR,5036,527530
143729,29-04-2020,1,42,INR,29604,526203
143730,29-04-2020,1,56,INR,22059,356881
143731,29-04-2020,24,2532,INR,27608,482938
143732,29-04-2020,1,153,INR,72419,453125
143733,29-04-2020,1,32,INR,15050,481477
143734,29-04-2020,1,46,INR,25172,567926
143735,29-04-2020,1,37,INR,44965,254224
143736,29-04-2020,1,28,INR,90401,400014
143737,29-04-2020,1,32,INR,38076,259983
